account_wide,achievement_id,achievement_name,category_id,category_name,criteria_id,criteria_name,description,next_id,next_name
0,8527,Giant Dinosaur vs. Mega Snail,15107,Pandaria Raid,33989,,"Open the Thrice-Locked Cage during the Thok the Bloodthirsty encounter in Siege of Orgrimmar on Normal difficulty or higher, and then allow its inhabitant to feast upon Thok's corpse once you have defeated the encounter.",,
0,8528,Go Long,15107,Pandaria Raid,33624,,"Transfer the Mark of Anguish to at least 5 unique players over a total of 200 yards or more during a single Desperate Measures phase, and then defeat the Fallen Protectors in Siege of Orgrimmar on Normal difficulty or higher.",,
0,8529,Criss Cross,15107,Pandaria Raid,33626,,Complete the Spoils of Pandaria encounter in Siege of Orgrimmar on Normal difficulty or higher without any raid member defeating both a Mantid and a Mogu enemy.,,
0,8530,The Immortal Vanguard,15107,Pandaria Raid,33627,,Defeat Galakras without having allowed a single friendly NPC to perish in battle in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8531,Now We are the Paragon,15107,Pandaria Raid,33638,,Defeat the Paragons after assuming the mantle of three different Paragons in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8532,None Shall Pass,15107,Pandaria Raid,33636,,Defeat the Amalgam of Corruption without allowing any unleashed corruption to fuse with it in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8533,Ordos,15278,Raids,33648,,"Defeat Ordos, Fire-God of the Yaungol, atop the Timeless Isle.",,
0,8535,Celestial Challenge,15107,Pandaria Raid,33650,,"Complete the trials of all four Celestials, besting them each in combat on the Timeless Isle.",,
0,8536,No More Tears,15107,Pandaria Raid,33983,,Defeat Immerseus after killing 10 Tears of the Vale in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8537,Strike!,15107,Pandaria Raid,33987,,Kill 18 Kor'kron Warbringers with a single Iron Star and then defeat Garrosh in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8538,Unlimited Potential,15107,Pandaria Raid,33679,,Transform a Corrupted Skullsplitter into a Corrupted Amalgamation and then defeat Malkorok in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8543,Lasers and Magnets and Drills! Oh My!,15107,Pandaria Raid,33681,,Defeat Siegecrafter Blackfuse without destroying each of the following weapons in Siege of Orgrimmar on Normal difficulty or higher.,,
0,8641,Prideful Combatant,15279,Player vs. Player,33880,,Win 100 Arena (3v3) or 40 Rated Battlegrounds in Season 15,,
0,8642,Prideful Combatant,15279,Player vs. Player,33883,,Win 100 Arena (3v3) or 40 Rated Battlegrounds in Season 15,,
0,8643,Grievous Gladiator: Season 14,15270,Player vs. Player,,,End a PvP season in the top 0.1% of the arena ladder (requires 50 games won in Season 14).,,
0,8644,Gladiator: Season 14,15270,Player vs. Player,,,End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 14).,,
0,8645,Duelist: Season 14,15270,Player vs. Player,,,End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 14).,,
0,8646,Rival: Season 14,15270,Player vs. Player,,,End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 14).,,
0,8649,Challenger: Season 14,15270,Player vs. Player,,,End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 14).,,
0,8652,Hero of the Alliance: Tyrannical,15270,Player vs. Player,33886,,End PvP season 13 in the top .5% of the rated battleground ladder.,,
0,8653,Hero of the Horde: Tyrannical,15270,Player vs. Player,33912,,End PvP season 13 in the top .5% of the rated battleground ladder.,,
0,8654,Hero of the Alliance: Grievous,15270,Player vs. Player,33888,,End PvP season 14 in the top .5% of the rated battleground ladder.,,
0,8657,Hero of the Horde: Grievous,15270,Player vs. Player,33918,,End PvP season 14 in the top .5% of the rated battleground ladder.,,
0,8658,Hero of the Alliance: Prideful,15270,Player vs. Player,33890,,End PvP season 15 in the top .5% of the rated battleground ladder.,,
0,8659,Hero of the Horde: Prideful,15270,Player vs. Player,33916,,End PvP season 15 in the top .5% of the rated battleground ladder.,,
0,8666,Prideful Gladiator: Season 15,15270,Player vs. Player,,,End a PvP season in the top 0.1% of the arena ladder (requires 50 games won in Season 15).,,
0,8667,Gladiator: Season 15,15270,Player vs. Player,,,End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 15).,,
0,8668,Duelist: Season 15,15270,Player vs. Player,,,End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 15).,,
0,8669,Rival: Season 15,15270,Player vs. Player,,,End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 15).,,
0,8670,Challenger: Season 15,15270,Player vs. Player,,,End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 15).,,
0,8671,You'll Get Caught Up In The... Frostfire!,15220,Draenor,33931,,Complete the Frostfire Ridge storylines listed below.,,
0,8678,Tyrannical Gladiator's Cloud Serpent,15269,Mounts,33955,,Obtain the Tyrannical Gladiator's Cloud Serpent from Arena Season 13 of Mists of Pandaria.,,
0,8679,Conqueror of Orgrimmar,15107,Pandaria Raid,33959,,Defeat Garrosh Hellscream in Siege of Orgrimmar on Heroic or Mythic difficulty.,,
0,8680,Liberator of Orgrimmar,15107,Pandaria Raid,33961,,Defeat Garrosh Hellscream in Siege of Orgrimmar on Heroic or Mythic difficulty.,,
0,8698,Crashin' Thrashin' Flyer,15274,Events,34025,,"Proud owner of the 2013 Vintage Winter Veil gift, the Crashin' Thrashin' Flyer.",,
0,8699,The Danger Zone,156,Winter Veil,34027,,Shoot down another player's Crashin' Thrashin' Flyer with yours.,,
0,8705,Grievous Gladiator's Cloud Serpent,15269,Mounts,34046,,Obtain the Grievous Gladiator's Cloud Serpent from Arena Season 14 of Mists of Pandaria.,,
0,8707,Prideful Gladiator's Cloud Serpent,15269,Mounts,34049,,Obtain the Prideful Gladiator's Cloud Serpent from Arena Season 15 of Mists of Pandaria.,,
0,8708,Shroud of the Celestials - Guild Edition,15079,Dungeons & Raids,34052,,Owner of a Shroud of the Celestials.,,
0,8712,Killing Time,15113,Pandaria,34083,,Defeat all of the creatures of the Timeless Isle listed below.,,
0,8714,Timeless Champion,15113,Pandaria,34116,,Defeat all of the rare creatures of the Timeless Isle listed below.,,
0,8715,Emperor Shaohao,15114,Pandaria,34149,,Earn Exalted status with Emperor Shaohao.,,
0,8716,Emissary of Ordos,15113,Pandaria,34151,,Use the Censer of Eternal Agony obtained from Speaker Gulan on the Timeless Isle.,,
0,8717,Candlekeeper,15113,Pandaria,34153,,Obtain 10 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.,8718,Oathguard
0,8718,Oathguard,15113,Pandaria,34155,,Obtain 100 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.,8719,Blazebinder
0,8719,Blazebinder,15113,Pandaria,34157,,Obtain 500 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.,8720,Kilnmaster
0,8720,Kilnmaster,15113,Pandaria,34159,,Obtain 1000 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.,8721,Fire-Watcher
0,8721,Fire-Watcher,15113,Pandaria,34161,,Obtain 2000 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.,,
0,8722,Timeless Nutriment,15113,Pandaria,34163,,Consume all of the sources of Timeless Nutriment on the Timeless Isle.,,
0,8723,Legend of the Past,15113,Pandaria,34170,,Find one of the lost pandaren artifacts on the Timeless Isle.,8784,Timeless Legends
0,8724,Pilgrimage,15113,Pandaria,34172,,Obtain the blessings of all four Celestials at Time-Lost Shrines on the Timeless Isle.,,
0,8725,Eyes On The Ground,15113,Pandaria,34177,,Check for loot in suspicious places throughout the Timeless Isle.,,
0,8726,Extreme Treasure Hunter,15113,Pandaria,34185,,"Find and loot the Gleaming Treasure Chest, Rope-Bound Treasure Chest, and a Mist-Covered Treasure Chest on the Timeless Isle.",,
0,8727,"Where There's Pirates, There's Booty",15113,Pandaria,34189,,"Obtain the Sunken Treasure, Blackguard's Jetsam, and Gleaming Treasure Satchel on the Timeless Isle.",,
0,8729,"Treasure, Treasure Everywhere",15113,Pandaria,34253,,"Locate all of the Moss-Covered, Skull-Covered, Sturdy, Smoldering, and Blazing chests on the Timeless Isle.",,
0,8730,Rolo's Riddle,15113,Pandaria,34251,,Solve Rolo's Riddle on the Timeless Isle.,,
0,8743,Zarhym Altogether,15113,Pandaria,34308,,Help Zarhym find his body in the Cavern of Lost Spirits on Timeless Isle.,,
0,8784,Timeless Legends,15113,Pandaria,34392,,Find all of the lost pandaren artifacts on the Timeless Isle.,,
0,8789,Celestial Challenge Guild Run,15154,Pandaria Raid,34442,,"Complete the trials of all four Celestials, besting them each in combat on the Timeless Isle, while in a raid with at least 8 guild members.",,
0,8790,Ordos Guild Run,15093,Guild Feats of Strength,34447,,"Defeat Ordos, Fire-God of the Yaungol, atop the Timeless Isle, while in a raid with at least 8 guild members.",,
0,8791,Tyrannical Gladiator,15270,Player vs. Player,34449,,Achieved Tyrannical Gladiator title.,,
0,8820,WoW's 10th Anniversary,15274,Events,34572,,Logged in during WoW's 10th Anniversary.,,
0,8843,Skyreach,15228,Draenor Dungeon,36075,,Defeat High Sage Viryx in Skyreach.,8844,Heroic: Skyreach
0,8844,Heroic: Skyreach,15228,Draenor Dungeon,36080,,Defeat High Sage Viryx in Skyreach on Heroic difficulty.,10081,Mythic: Skyreach
0,8845,As I Walk Through the Valley of the Shadow of Moon,15220,Draenor,34963,,Complete the Shadowmoon Valley storylines listed below.,,
0,8871,Skyreach Challenger,15277,Dungeons,35417,,Complete the Skyreach Challenge Mode.,8872,Skyreach: Bronze
0,8872,Skyreach: Bronze,15277,Dungeons,35419,,Complete the Skyreach Challenge Mode with a rating of Bronze or better.,8873,Skyreach: Silver
0,8873,Skyreach: Silver,15277,Dungeons,35421,,Complete the Skyreach Challenge Mode with a rating of Silver or better.,8874,Skyreach: Gold
0,8874,Skyreach: Gold,15277,Dungeons,35423,,Complete the Skyreach Challenge Mode with a rating of Gold.,,
0,8875,Bloodmaul Slag Mines Challenger,15277,Dungeons,35425,,Complete the Bloodmaul Slag Mines Challenge Mode.,8876,Bloodmaul Slag Mines: Bronze
0,8876,Bloodmaul Slag Mines: Bronze,15277,Dungeons,35427,,Complete the Bloodmaul Slag Mines Challenge Mode with a rating of Bronze or better.,8877,Bloodmaul Slag Mines: Silver
0,8877,Bloodmaul Slag Mines: Silver,15277,Dungeons,35429,,Complete the Bloodmaul Slag Mines Challenge Mode with a rating of Silver or better.,8878,Bloodmaul Slag Mines: Gold
0,8878,Bloodmaul Slag Mines: Gold,15277,Dungeons,35431,,Complete the Bloodmaul Slag Mines Challenge Mode with a rating of Gold.,,
0,8879,Auchindoun Challenger,15277,Dungeons,35433,,Complete the Auchindoun Challenge Mode.,8880,Auchindoun: Bronze
0,8880,Auchindoun: Bronze,15277,Dungeons,35435,,Complete the Auchindoun Challenge Mode with a rating of Bronze or better.,8881,Auchindoun: Silver
0,8881,Auchindoun: Silver,15277,Dungeons,35437,,Complete the Auchindoun Challenge Mode with a rating of Silver or better.,8882,Auchindoun: Gold
0,8882,Auchindoun: Gold,15277,Dungeons,35439,,Complete the Auchindoun Challenge Mode with a rating of Gold.,,
0,8883,Shadowmoon Burial Grounds Challenger,15277,Dungeons,35441,,Complete the Shadowmoon Burial Grounds Challenge Mode.,8884,Shadowmoon Burial Grounds: Bronze
0,8884,Shadowmoon Burial Grounds: Bronze,15277,Dungeons,35443,,Complete the Shadowmoon Burial Grounds Challenge Mode with a rating of Bronze or better.,8885,Shadowmoon Burial Grounds: Silver
0,8885,Shadowmoon Burial Grounds: Silver,15277,Dungeons,35445,,Complete the Shadowmoon Burial Grounds Challenge Mode with a rating of Silver or better.,8886,Shadowmoon Burial Grounds: Gold
0,8886,Shadowmoon Burial Grounds: Gold,15277,Dungeons,35447,,Complete the Shadowmoon Burial Grounds Challenge Mode with a rating of Gold.,,
0,8887,Grimrail Depot Challenger,15277,Dungeons,35449,,Complete the Grimrail Depot Challenge Mode.,8888,Grimrail Depot: Bronze
0,8888,Grimrail Depot: Bronze,15277,Dungeons,35451,,Complete the Grimrail Depot Challenge Mode with a rating of Bronze or better.,8889,Grimrail Depot: Silver
0,8889,Grimrail Depot: Silver,15277,Dungeons,35453,,Complete the Grimrail Depot Challenge Mode with a rating of Silver or better.,8890,Grimrail Depot: Gold
0,8890,Grimrail Depot: Gold,15277,Dungeons,35455,,Complete the Grimrail Depot Challenge Mode with a rating of Gold.,,
0,8891,Upper Blackrock Spire Challenger,15277,Dungeons,35457,,Complete the Upper Blackrock Spire Challenge Mode.,8892,Upper Blackrock Spire: Bronze
0,8892,Upper Blackrock Spire: Bronze,15277,Dungeons,35459,,Complete the Upper Blackrock Spire Challenge Mode with a rating of Bronze or better.,8893,Upper Blackrock Spire: Silver
0,8893,Upper Blackrock Spire: Silver,15277,Dungeons,35461,,Complete the Upper Blackrock Spire Challenge Mode with a rating of Silver or better.,8894,Upper Blackrock Spire: Gold
0,8894,Upper Blackrock Spire: Gold,15277,Dungeons,35463,,Complete the Upper Blackrock Spire Challenge Mode with a rating of Gold.,,
0,8895,Challenge Warlord,15277,Dungeons,35465,,Complete every Challenge Mode dungeon from the Warlords of Draenor expansion.,,
0,8897,Challenge Warlord: Bronze,15277,Dungeons,35472,,Complete every Challenge Mode dungeon from the Warlords of Draenor expansion with a rating of Bronze or better.,,
0,8898,Challenge Warlord: Silver,15277,Dungeons,35479,,Complete every Challenge Mode dungeon from the Warlords of Draenor expansion with a rating of Silver or better.,,
0,8899,Challenge Warlord: Gold,15277,Dungeons,40286,,Complete every Challenge Mode dungeon from the Warlords of Draenor expansion with a rating of Gold.,,
0,8903,Mistwalker,15272,Dungeons,35602,,Attained one or more realm-best times during the Mists of Pandaria Challenge Mode season.,,
0,8919,Don't Let the Tala-door Hit You on the Way Out,15220,Draenor,35781,,Complete the Talador storylines listed below.,,
0,8920,Don't Let the Tala-door Hit You on the Way Out,15220,Draenor,35783,,Complete the Talador storylines listed below.,,
0,8921,Welcome to Draenor,15220,Draenor,35791,,Complete the Assault on the Dark Portal.,,
0,8922,Welcome to Draenor,15220,Draenor,35789,,Complete the Assault on the Dark Portal.,,
0,8923,Putting the Gore in Gorgrond,15220,Draenor,35779,,Complete the Gorgrond storylines listed below.,,
0,8924,Putting the Gore in Gorgrond,15220,Draenor,35777,,Complete the Gorgrond storylines listed below.,,
0,8925,Between Arak and a Hard Place,15220,Draenor,35787,,Complete the Spires of Arak storylines listed below.,,
0,8926,Between Arak and a Hard Place,15220,Draenor,39401,,Complete the Spires of Arak storylines listed below.,,
0,8927,Nagrandeur,15220,Draenor,35795,,Complete the Nagrand storylines listed below.,,
0,8928,Nagrandeur,15220,Draenor,35793,,Complete the Nagrand storylines listed below.,,
0,8929,The Steel Has Been Brought,15231,Draenor Raid,35930,,Defeat Flamebender Ka'graz in Blackrock Foundry without killing Aknor Steelbringer on Normal difficulty or higher.,,
0,8930,"Ya, We've Got Time...",15231,Draenor Raid,35932,,"Complete the Blast Furnace encounter in Blackrock Foundry after defeating all four Primal Elementalists within 10 seconds of each other, on Normal difficulty or higher.",,
0,8932,Mythic: Flamebender Ka'graz,15231,Draenor Raid,35936,,Defeat Flamebender Ka'graz in Blackrock Foundry on Mythic difficulty.,,
0,8933,Staying Regular,15303,Draenor Garrison,35938,,Relieve yourself in the garrison outhouse.,,
0,8937,Explore Frostfire Ridge,15235,Draenor,35948,,"Explore Frostfire Ridge, revealing the covered areas of the world map.",,
0,8938,Explore Shadowmoon Valley,15235,Draenor,35949,,"Explore Shadowmoon Valley, revealing the covered areas of the world map.",,
0,8939,Explore Gorgrond,15235,Draenor,35950,,"Explore Gorgrond, revealing the covered areas of the world map.",,
0,8940,Explore Talador,15235,Draenor,35951,,"Explore Talador, revealing the covered areas of the world map.",,
0,8941,Explore Spires of Arak,15235,Draenor,35952,,"Explore Spires of Arak, revealing the covered areas of the world map.",,
0,8942,Explore Nagrand,15235,Draenor,35953,,"Explore Nagrand, revealing the covered areas of the world map.",,
0,8947,"Hurry Up, Maggot!",15231,Draenor Raid,35956,,Cause the Butcher in Highmaul to slay 6 Maggots before defeating him on Normal difficulty or higher.,,
0,8948,Flame On!,15231,Draenor Raid,35958,,Defeat Kargath Bladefist in Highmaul without destroying any Fire Pillars on Normal difficulty or higher.,,
0,8949,Mythic: Kargath Bladefist,15231,Draenor Raid,35962,,Defeat Kargath Bladefist in Highmaul on Mythic difficulty.,,
0,8952,"Ashes, Ashes...",15231,Draenor Raid,35966,,Defeat Blackhand in Blackrock Foundry after catching 20 Falling Ashes on Normal difficulty or higher.,,
0,8956,Mythic: Beastlord Darmac,15231,Draenor Raid,35983,,Defeat Beastlord Darmac in Blackrock Foundry on Mythic difficulty.,,
0,8958,Brothers in Arms,15231,Draenor Raid,35985,,Defeat the Twin Ogron in Highmaul without their Disposition ever exceeding 30% on Normal difficulty or higher.,,
0,8960,Mythic: The Butcher,15231,Draenor Raid,35987,,Defeat The Butcher in Highmaul on Mythic difficulty.,,
0,8961,Mythic: Tectus,15231,Draenor Raid,35989,,Defeat Tectus in Highmaul on Mythic difficulty.,,
0,8962,Mythic: Brackenspore,15231,Draenor Raid,37106,,Defeat Brackenspore in Highmaul on Mythic difficulty.,,
0,8963,Mythic: Twin Ogron,15231,Draenor Raid,37108,,Defeat the Twin Ogron in Highmaul on Mythic difficulty.,,
